payment_id,order_id,payment_date,payment_method,payment_amount
515857,116531,2025-12-16,Card,55.6
515858,116532,2025-03-26,Card,16.56
515859,116532,2025-03-26,Card,13.83
515860,116533,2025-11-14,Card,24.54
515861,116533,2025-11-17,Card,30.39
515862,116535,2024-05-23,ACH,53.1
515863,116536,2025-04-28,Card,59.71
515864,116537,2025-06-20,Card,207.11
515865,116539,2024-09-17,Card,122.69
515866,116540,2025-09-23,ACH,43.79
515867,116541,2024-12-22,Insurance,101.38
515868,116542,2024-10-11,Insurance,62.68
515869,116543,2024-04-30,Card,36.35
515870,116543,2024-04-26,Insurance,40.47
515871,116544,2024-08-23,Card,122.9
515872,116545,2025-12-15,Card,118.42
515873,116547,2025-06-18,ACH,86.8
515874,116548,2025-10-31,Card,99.84
515875,116549,2024-07-15,Insurance,78.43
515876,116550,2025-05-04,Card,132.43
515877,116551,2024-10-09,Card,105.15
515878,116552,2025-09-14,Card,139.71
515879,116553,2024-11-08,Insurance,110.18
515880,116554,2025-09-21,Card,60.99
515881,116556,2025-07-22,Card,101.29
515882,116557,2025-11-07,Card,29.17
515883,116558,2025-08-01,Card,69.71
515884,116559,2024-09-03,Card,81.98
515885,116560,2025-01-21,Insurance,62.6
515886,116561,2024-12-14,Card,91.54
515887,116562,2024-02-19,Insurance,55.68
515888,116563,2025-03-14,Card,42.41
515889,116564,2024-11-15,ACH,119.35
515890,116565,2024-10-19,ACH,50.71
515891,116566,2024-03-26,Insurance,110.4
515892,116567,2025-01-08,Insurance,119.6
515893,116568,2025-02-27,Card,121.71
515894,116570,2025-04-10,Card,124.92
515895,116571,2024-05-08,ACH,217.85
515896,116572,2024-04-16,Insurance,100.66
515897,116573,2024-10-21,ACH,112.79
515898,116574,2024-10-12,ACH,90.16
515899,116576,2024-03-08,Card,56.95
515900,116577,2024-09-17,ACH,182.98
515901,116578,2025-07-02,Card,139.89
515902,116579,2024-07-01,Card,73.43
515903,116580,2025-12-22,Insurance,132.18
515904,116581,2025-07-01,Card,62.97
515905,116582,2025-11-24,Insurance,69.45
515906,116582,2025-11-26,ACH,51.18
515907,116585,2024-12-01,Card,36.68
515908,116586,2025-07-12,ACH,61.67
515909,116586,2025-06-29,ACH,42.58
515910,116587,2024-01-09,Card,28.16
515911,116589,2025-05-19,ACH,58.28
515912,116590,2025-08-06,ACH,42.38
515913,116591,2024-11-03,Card,16.75
515914,116592,2025-09-22,Card,66.25
515915,116593,2025-05-09,Card,125.07
515916,116594,2024-02-06,Card,59.79
515917,116595,2024-07-26,Insurance,107.53
515918,116596,2025-11-18,Insurance,146.45
515919,116597,2024-01-06,Card,108.2
515920,116598,2024-03-21,Card,132.87
515921,116600,2026-01-02,ACH,122.63
515922,116601,2025-06-03,ACH,66.65
515923,116602,2024-04-19,Insurance,60.73
515924,116603,2024-10-31,Card,72.23
515925,116605,2024-06-09,ACH,71.71
515926,116606,2025-03-01,Insurance,73.39
515927,116607,2024-12-08,Insurance,75.18
515928,116608,2025-07-12,ACH,101.68
515929,116609,2025-07-05,Card,82.93
515930,116610,2025-09-01,Card,127.17
515931,116613,2025-05-21,Insurance,83.02
515932,116614,2024-11-03,ACH,92.66
515933,116616,2025-04-10,Card,73.21
515934,116617,2024-10-09,Card,98.41
515935,116618,2024-03-18,Card,76.72
515936,116619,2025-12-14,Insurance,156.35
515937,116620,2025-08-30,ACH,59.7
515938,116622,2024-08-12,Card,60.07
515939,116623,2024-08-19,Card,60.21
515940,116625,2024-01-23,Insurance,87.35
515941,116626,2024-05-09,Card,67.45
515942,116627,2024-08-14,ACH,210.35
515943,116630,2025-01-07,ACH,127.69
515944,116632,2024-09-25,ACH,120.87
515945,116633,2025-11-05,Insurance,34.48
515946,116633,2025-11-07,ACH,28.24
515947,116634,2024-03-10,Insurance,74.67
515948,116635,2025-09-30,Card,142.96
515949,116636,2025-06-29,Card,58.62
515950,116637,2024-08-17,Card,40.56
515951,116639,2024-11-15,ACH,98.45
515952,116640,2025-12-13,Card,71.33
515953,116640,2025-12-16,ACH,71.13
515954,116641,2024-01-29,ACH,35.67
515955,116642,2024-01-26,Card,186.85
515956,116644,2025-11-15,Card,95.21
515957,116645,2024-02-19,ACH,96.6
515958,116646,2025-07-25,ACH,44.9
515959,116647,2025-11-21,ACH,128.71
515960,116648,2024-12-30,Card,24.15
515961,116649,2025-09-30,Card,37.63
515962,116650,2025-07-13,Card,40.72
515963,116651,2024-06-07,ACH,124.01
515964,116652,2025-09-16,ACH,149.86
515965,116654,2024-01-15,Insurance,89.39
515966,116656,2025-04-28,Insurance,116.75
515967,116657,2025-08-09,Card,84.32
515968,116658,2025-07-23,Insurance,118.02
515969,116659,2024-12-19,Card,79.7
515970,116660,2024-08-09,Insurance,88.03
515971,116663,2025-04-13,Insurance,75.01
515972,116664,2025-12-06,Card,68.24
515973,116666,2025-06-13,Card,135.02
515974,116667,2025-03-08,Insurance,64.69
515975,116668,2024-05-09,Card,74.09
515976,116669,2024-06-04,Card,18.66
515977,116669,2024-06-10,Card,17.28
515978,116671,2025-05-20,Card,83.16
515979,116674,2024-09-29,Card,120.27
515980,116675,2024-03-26,Card,214.32
515981,116676,2024-03-16,Insurance,79.45
515982,116677,2024-10-25,ACH,30.12
515983,116678,2024-11-06,ACH,67.71
515984,116679,2025-06-21,Insurance,64.74
515985,116680,2024-12-17,Insurance,38.29
515986,116681,2024-04-30,Card,114.43
515987,116682,2024-06-10,Card,52.17
515988,116684,2024-09-03,Card,59.73
515989,116685,2025-05-06,ACH,159.55
515990,116686,2025-11-10,Insurance,92.05
515991,116689,2025-09-09,Card,140.57
515992,116690,2024-06-04,Card,74.08
515993,116691,2025-01-10,Insurance,106.17
515994,116692,2024-08-11,ACH,37.26
515995,116692,2024-08-15,ACH,36.27
515996,116693,2025-04-07,Card,25.41
515997,116694,2025-07-02,ACH,98.21
515998,116695,2024-04-16,Insurance,73.07
515999,116695,2024-04-15,ACH,99.56
516000,116697,2024-01-22,Card,33.59
516001,116698,2024-01-09,Insurance,51.77
516002,116700,2025-06-05,Card,106.16
516003,116701,2025-10-24,Insurance,54.41
516004,116702,2024-11-01,Card,113.94
516005,116703,2025-10-09,Card,270.53
516006,116704,2025-06-20,Card,60.83
516007,116705,2025-08-13,Card,51.42
516008,116706,2025-06-29,Insurance,38.26
516009,116706,2025-07-14,Card,27.04
516010,116707,2024-05-25,ACH,116.29
516011,116709,2025-01-22,ACH,128.18
516012,116710,2025-04-14,Insurance,50.31
516013,116711,2025-08-08,Card,68.13
516014,116712,2024-03-27,Card,319.91
516015,116713,2025-05-14,Card,72.62
516016,116714,2025-09-06,Card,46.4
516017,116714,2025-09-03,Insurance,41.83
516018,116715,2024-03-27,Insurance,111.13
516019,116716,2024-11-01,Card,157.75
516020,116716,2024-10-30,Card,124.7
516021,116719,2024-05-03,Card,82.73
516022,116720,2025-08-14,Insurance,158.86
516023,116721,2024-05-10,ACH,84.99
516024,116722,2025-06-03,ACH,190.19
516025,116723,2025-10-20,Card,77.82
516026,116724,2024-12-30,ACH,65.84
516027,116725,2024-12-23,Card,42.83
516028,116727,2024-09-30,ACH,23.39
516029,116729,2025-02-12,Insurance,43.24
516030,116730,2025-10-16,ACH,35.67
516031,116731,2026-01-01,Card,86.7
516032,116732,2025-09-24,ACH,93.27
516033,116733,2024-04-12,Insurance,56.12
516034,116733,2024-03-28,Card,42.03
516035,116734,2024-08-22,ACH,129.99
516036,116737,2024-09-06,Card,195.13
516037,116738,2024-08-20,Insurance,56.95
516038,116739,2024-04-08,Card,87.54
516039,116740,2024-09-04,ACH,33.44
516040,116742,2024-11-04,ACH,48.83
516041,116743,2025-02-07,Card,107.15
516042,116744,2024-07-23,ACH,43.34
516043,116744,2024-07-23,Card,32.16
516044,116745,2024-06-13,Card,57.72
516045,116746,2025-10-16,Card,84.43
516046,116747,2024-10-28,Card,117.92
516047,116749,2025-04-15,Card,137.78
516048,116750,2025-01-31,Card,136.15
516049,116751,2025-03-02,Card,129.62
516050,116752,2024-06-12,ACH,40.99
516051,116753,2025-06-15,Card,64.87
516052,116754,2024-05-26,Insurance,131.87
516053,116755,2025-09-07,Card,48.2
516054,116756,2024-11-10,Card,72.3
516055,116757,2024-10-28,Card,48.55
516056,116758,2024-10-11,ACH,127.57
516057,116760,2025-05-02,ACH,14.64
516058,116760,2025-05-05,Card,20.42
516059,116761,2025-01-12,ACH,212.24
516060,116762,2024-04-08,Card,123.57
516061,116763,2025-02-21,ACH,111.69
516062,116764,2024-07-16,Card,90.06
516063,116765,2024-03-22,Card,160.94
516064,116766,2025-09-07,ACH,138.54
516065,116768,2025-03-16,Card,238.04
516066,116770,2024-09-09,Insurance,66.41
516067,116771,2024-10-13,Card,25.96
516068,116773,2025-12-13,Card,54.01
516069,116774,2024-08-19,Card,97.17
516070,116775,2025-03-02,Card,68.27
516071,116776,2025-02-23,Insurance,61.8
516072,116777,2024-11-10,Card,73.07
516073,116777,2024-11-14,Insurance,52.62
516074,116778,2025-03-21,Card,23.42
516075,116778,2025-03-06,ACH,33.34
516076,116779,2025-02-23,ACH,135.73
516077,116780,2024-02-29,ACH,58.59
516078,116781,2025-05-08,Insurance,140.51
516079,116782,2024-03-28,Card,283.76
516080,116783,2024-11-13,Insurance,43.7
516081,116783,2024-11-18,Card,51.5
516082,116784,2024-10-03,Card,72.17
516083,116786,2024-02-28,Insurance,184.77
516084,116787,2025-06-01,Insurance,143.34
516085,116788,2024-11-02,ACH,32.63
516086,116789,2024-02-14,Insurance,122.37
516087,116790,2024-01-06,Card,25.38
516088,116790,2024-01-03,ACH,24.39
516089,116791,2025-01-31,Card,44.27
516090,116791,2025-01-29,Card,52.9
516091,116792,2025-05-02,Card,108.67
516092,116793,2025-02-10,Insurance,75.9
516093,116794,2025-06-13,Card,40.26
516094,116796,2025-10-03,Card,80.58
516095,116797,2025-12-25,Card,101.6
516096,116798,2025-10-13,Card,81.91
516097,116799,2025-08-06,Insurance,68.92
516098,116800,2024-11-16,Card,56.13
516099,116801,2025-01-03,ACH,42.07
516100,116802,2025-03-31,Card,151.86
516101,116805,2025-03-12,Card,130.89
516102,116806,2025-01-16,Card,51.23
516103,116807,2025-09-01,Card,103.87
516104,116808,2025-05-17,Card,95.42
516105,116809,2025-11-15,Card,44.08
516106,116810,2025-12-17,Card,108.62
516107,116811,2025-08-27,ACH,56.98
516108,116812,2024-08-07,Insurance,107.62
516109,116813,2024-05-18,Card,91.83
516110,116814,2024-08-12,Insurance,53.5
516111,116818,2025-05-20,ACH,113.85
516112,116819,2025-05-13,ACH,94.99
516113,116820,2025-11-29,Insurance,88.83
516114,116821,2025-05-21,ACH,72.03
516115,116822,2024-04-14,Insurance,109.58
516116,116823,2025-01-04,Card,53.26
516117,116825,2025-04-11,Card,97.2
516118,116826,2025-04-15,Card,52.46
516119,116827,2024-08-04,ACH,38.92
516120,116828,2024-08-07,Card,99.58
516121,116830,2024-08-05,Card,60.28
516122,116831,2025-09-02,Card,125.2
516123,116832,2025-04-24,Card,120.09
516124,116833,2025-11-25,Insurance,60.55
516125,116834,2025-11-14,Card,52.72
516126,116835,2025-09-20,Card,139.32
516127,116836,2024-05-14,Card,209.12
516128,116837,2024-09-05,Insurance,99.41
516129,116837,2024-09-07,Card,86.78
516130,116838,2024-02-14,Card,109.16
516131,116839,2024-03-13,Card,167.38
516132,116840,2024-06-18,ACH,24.29
516133,116841,2024-07-25,Card,125.03
516134,116843,2025-09-22,Card,32.28
516135,116843,2025-09-13,Card,46.27
516136,116844,2025-02-01,Card,44.39
516137,116844,2025-01-26,Card,52.36
516138,116845,2025-05-05,ACH,46.37
516139,116847,2025-12-09,Card,125.98
516140,116850,2024-08-13,Card,96.35
516141,116851,2025-02-09,Card,47.79
516142,116852,2025-01-20,Insurance,95.01
516143,116853,2025-08-02,Insurance,61.66
516144,116854,2025-02-14,Card,47.91
516145,116854,2025-02-14,ACH,38.68
516146,116855,2024-06-20,Insurance,179.18
516147,116856,2025-02-17,Card,98.36
516148,116857,2025-12-11,ACH,80.08
516149,116858,2025-03-01,ACH,58.46
516150,116860,2024-05-10,Card,62.7
516151,116861,2024-01-08,ACH,212.73
516152,116862,2024-06-03,Card,115.86
516153,116863,2024-01-22,Card,34.6
516154,116863,2024-01-21,Card,30.88
516155,116864,2024-12-01,ACH,28.62
516156,116865,2025-10-14,Card,72.44
516157,116866,2024-11-28,Insurance,78.21
516158,116867,2025-04-29,ACH,117.57
516159,116869,2025-07-12,ACH,138.77
516160,116870,2025-04-24,Insurance,24.09
516161,116872,2024-07-26,Insurance,65.21
516162,116873,2024-11-03,Insurance,63.97
516163,116874,2024-10-18,Card,111.56
516164,116875,2025-08-06,ACH,172.81
516165,116876,2024-11-06,Card,129.92
516166,116877,2025-11-22,Card,182.0
516167,116879,2024-05-06,Card,201.87
516168,116880,2025-06-09,Card,63.1
516169,116881,2025-07-13,Card,124.13
516170,116883,2024-08-18,ACH,47.42
516171,116883,2024-08-15,Insurance,46.64
516172,116884,2024-01-08,Card,143.35
516173,116886,2024-12-20,ACH,44.48
516174,116888,2025-11-09,ACH,80.97
516175,116890,2025-07-25,Card,247.34
516176,116890,2025-08-06,Insurance,214.23
516177,116891,2024-01-18,Insurance,54.53
516178,116892,2024-04-07,Card,128.92
516179,116893,2024-11-19,Card,32.67
516180,116893,2024-11-17,Card,22.48
516181,116894,2025-04-02,ACH,75.79
516182,116896,2024-08-10,Card,56.92
516183,116898,2024-08-31,Insurance,190.18
516184,116899,2025-08-07,Card,85.77
516185,116900,2025-12-28,Card,11.95
516186,116900,2025-12-23,Card,13.19
516187,116901,2025-11-22,Card,23.48
516188,116901,2025-11-20,ACH,32.06
516189,116902,2025-03-10,Card,61.68
516190,116903,2024-03-10,ACH,89.96
516191,116904,2025-12-09,Insurance,49.61
516192,116905,2024-04-26,Insurance,316.69
516193,116906,2024-07-19,Card,58.19
516194,116907,2025-12-17,ACH,128.03
516195,116908,2025-01-03,ACH,100.95
516196,116909,2024-05-26,ACH,83.79
516197,116910,2025-01-03,ACH,78.27
516198,116912,2024-09-03,Card,73.08
516199,116913,2025-11-28,Card,45.14
516200,116913,2025-11-27,Card,50.28
516201,116914,2024-08-07,ACH,70.94
516202,116915,2025-10-18,Card,265.87
516203,116916,2025-02-01,Card,74.35
516204,116917,2025-04-28,ACH,125.14
516205,116918,2025-05-30,Insurance,101.03
516206,116919,2025-02-08,Card,40.9
516207,116920,2024-01-30,Insurance,47.7
516208,116921,2025-11-05,Card,100.79
516209,116923,2025-04-25,Card,103.97
516210,116924,2025-02-11,ACH,27.65
516211,116924,2025-02-14,Card,39.38
516212,116925,2025-04-27,Card,86.91
516213,116926,2024-09-22,Card,321.85
516214,116927,2025-09-09,Card,101.76
516215,116929,2025-04-26,Card,70.87
516216,116930,2025-02-28,Card,134.34
516217,116931,2025-01-09,Card,83.72
516218,116933,2024-10-12,Card,89.72
516219,116934,2024-02-09,ACH,48.63
516220,116934,2024-02-04,ACH,42.05
516221,116936,2025-05-18,Insurance,143.78
516222,116937,2025-01-17,Card,54.41
516223,116938,2025-07-08,Insurance,88.9
516224,116939,2024-09-25,ACH,69.48
516225,116940,2024-08-13,ACH,131.5
516226,116941,2024-11-26,Card,162.45
516227,116942,2024-06-19,Card,58.68
516228,116944,2025-08-20,Card,115.48
516229,116944,2025-08-18,ACH,143.82
516230,116945,2024-10-31,ACH,76.84
516231,116946,2025-08-07,Card,87.67
516232,116947,2024-01-20,Card,47.63
516233,116949,2024-07-31,Card,95.07
516234,116950,2024-10-12,Card,77.48
516235,116951,2024-06-23,Insurance,51.75
516236,116952,2025-01-22,Card,70.24
516237,116953,2025-08-04,Insurance,39.87
516238,116954,2024-12-01,Card,109.02
516239,116955,2024-11-26,Card,70.09
516240,116957,2024-07-26,Card,115.66
516241,116960,2024-03-22,Card,67.08
516242,116961,2024-01-17,Card,57.42
516243,116962,2025-09-05,Card,200.51
516244,116963,2024-05-13,Card,218.35
516245,116964,2025-03-01,Card,115.93
516246,116965,2025-09-02,Card,29.2
516247,116966,2025-07-29,Insurance,126.57
516248,116967,2025-02-12,Card,53.61
516249,116968,2024-10-04,Insurance,172.09
516250,116969,2025-08-03,ACH,53.83
516251,116970,2025-05-24,Card,79.18
516252,116971,2025-09-04,Card,90.36
516253,116972,2025-01-15,Card,69.4
516254,116973,2025-11-22,Card,45.12
516255,116974,2025-07-16,Card,90.82
516256,116975,2024-02-18,ACH,100.02
516257,116976,2024-08-04,ACH,232.24
516258,116977,2025-08-09,ACH,58.54
516259,116977,2025-08-09,Card,51.95
516260,116978,2024-03-27,Card,52.85
516261,116979,2025-06-08,Card,78.1
516262,116980,2024-09-07,Insurance,21.05
516263,116981,2024-06-04,ACH,70.31
516264,116982,2025-02-04,Card,100.18
516265,116983,2025-11-15,Insurance,62.99
516266,116985,2024-10-28,ACH,27.08
516267,116986,2024-01-03,Insurance,54.86
516268,116987,2025-10-12,Card,54.04
516269,116991,2025-01-20,Card,89.54
516270,116992,2024-01-14,Card,105.03
516271,116993,2024-04-30,ACH,68.98
516272,116996,2024-02-08,ACH,54.4
516273,116997,2025-02-15,Insurance,50.19
516274,116998,2024-09-24,Card,101.12
516275,116999,2024-01-14,Insurance,114.64
516276,117001,2024-01-16,Card,141.99
516277,117002,2025-09-22,Card,58.47
516278,117003,2025-07-28,ACH,49.09
516279,117003,2025-07-28,Card,33.77
516280,117004,2025-08-04,Card,130.78
516281,117005,2024-04-30,Card,191.96
516282,117008,2024-10-23,Card,57.82
516283,117009,2025-05-15,Insurance,44.97
516284,117011,2024-07-29,ACH,60.21
516285,117012,2024-07-29,ACH,154.66
516286,117013,2025-02-22,Card,41.96
516287,117014,2025-03-16,Card,136.73
516288,117015,2024-06-28,Card,46.78
516289,117015,2024-06-26,ACH,62.29
516290,117016,2024-07-01,Insurance,100.92
516291,117017,2025-11-26,ACH,60.91
516292,117019,2025-09-20,Card,132.72
516293,117020,2024-08-30,Card,90.96
516294,117021,2024-08-02,ACH,65.89
516295,117022,2024-07-26,Card,394.69
516296,117023,2025-01-22,Insurance,33.72
516297,117024,2025-07-27,Card,141.21
516298,117025,2024-12-31,Card,147.51
516299,117026,2024-08-08,ACH,73.86
516300,117027,2025-12-07,ACH,124.18
516301,117028,2025-02-28,Insurance,116.81
516302,117029,2024-10-19,ACH,45.71
516303,117029,2024-10-17,ACH,60.03
516304,117030,2024-01-13,ACH,46.1
516305,117032,2025-03-29,Card,45.03
516306,117034,2024-07-03,Insurance,169.99
516307,117035,2024-05-04,Card,97.1
516308,117036,2026-01-05,Card,58.84
516309,117037,2025-02-10,Card,52.03
516310,117038,2024-01-20,Card,81.7
516311,117039,2024-03-22,Insurance,88.99
516312,117041,2025-03-28,ACH,83.02
516313,117043,2024-09-29,Card,77.2
516314,117044,2025-06-28,Card,273.7
516315,117046,2024-12-28,Card,102.93
516316,117048,2024-09-23,ACH,86.59
516317,117048,2024-09-26,Card,63.62
516318,117049,2024-04-13,Card,90.28
516319,117050,2024-02-12,Card,36.47
516320,117050,2024-02-11,Card,46.89
516321,117051,2025-09-04,Card,60.59
516322,117052,2024-01-29,Card,58.92
516323,117053,2025-08-26,ACH,232.95
516324,117055,2025-05-23,ACH,44.86
516325,117056,2025-12-01,ACH,130.06
516326,117057,2025-07-05,Card,82.67
516327,117057,2025-07-04,Card,69.17
516328,117058,2025-06-21,Insurance,59.84
516329,117059,2024-07-15,Insurance,94.93
516330,117060,2025-03-14,Insurance,61.33
516331,117061,2025-04-19,ACH,63.73
516332,117062,2024-11-22,Card,73.13
516333,117063,2024-01-30,Card,73.16
516334,117064,2025-11-03,Card,102.15
516335,117065,2024-05-28,Card,394.91
516336,117066,2025-12-15,Insurance,59.64
516337,117067,2025-11-15,ACH,29.27
516338,117068,2024-01-16,Insurance,139.5
516339,117069,2025-06-26,ACH,66.95
516340,117072,2025-08-21,ACH,33.13
516341,117073,2024-03-25,Card,71.5
516342,117074,2024-07-02,ACH,77.84
516343,117075,2025-11-24,Card,95.3
516344,117076,2025-07-02,Card,96.04
516345,117077,2024-03-27,Card,308.49
516346,117078,2024-04-17,ACH,34.24
516347,117078,2024-04-18,ACH,38.58
516348,117079,2024-07-06,ACH,72.14
516349,117080,2024-02-27,Card,143.75
516350,117082,2025-02-25,Card,31.08
516351,117083,2024-01-12,ACH,133.65
516352,117084,2024-07-31,Card,34.08
516353,117085,2024-08-22,ACH,31.03
516354,117086,2025-12-12,Card,76.54
516355,117087,2025-12-23,ACH,43.84
516356,117088,2025-09-12,Card,32.06
516357,117089,2024-09-09,ACH,71.85
516358,117090,2025-01-25,Insurance,84.8
516359,117091,2025-01-05,Card,149.97
516360,117093,2025-07-02,Card,63.34
516361,117094,2025-10-25,Card,19.97
516362,117094,2025-10-24,ACH,17.29
516363,117095,2025-02-09,ACH,98.53
516364,117096,2025-11-02,ACH,88.18
516365,117097,2025-07-03,Card,67.34
516366,117098,2025-06-25,Card,122.37
516367,117099,2025-05-04,Card,32.78
516368,117100,2024-09-05,ACH,53.61
516369,117101,2025-03-26,Card,145.63
516370,117102,2024-09-20,Card,45.27
516371,117102,2024-09-17,Card,38.5
516372,117103,2025-04-20,Card,217.68
516373,117104,2024-07-06,Insurance,86.91
516374,117106,2025-02-22,ACH,68.08
516375,117107,2025-06-08,Card,85.31
516376,117108,2024-06-25,ACH,46.99
516377,117109,2025-08-07,ACH,105.14
516378,117110,2025-08-10,Card,33.87
516379,117110,2025-08-15,Card,47.15
516380,117111,2024-04-19,Card,77.85
516381,117112,2024-09-17,Card,15.94
516382,117112,2024-09-14,ACH,13.75
516383,117113,2025-05-10,ACH,17.34
516384,117115,2025-06-22,ACH,343.98
516385,117116,2024-12-15,Card,52.29
516386,117116,2024-12-13,Card,49.75
516387,117117,2024-08-07,Card,238.5
516388,117118,2025-10-28,Insurance,76.11
516389,117119,2025-10-06,Card,38.91
516390,117120,2025-11-03,ACH,213.87
516391,117121,2024-08-14,Insurance,50.44
516392,117121,2024-08-10,Card,37.14
516393,117122,2024-11-16,ACH,98.88
516394,117123,2024-07-01,Card,252.71
516395,117124,2025-12-01,Card,71.95
516396,117125,2025-10-01,Card,27.97
516397,117125,2025-09-28,Card,19.48
516398,117126,2024-05-08,Card,42.75
516399,117127,2024-07-05,Card,40.86
516400,117127,2024-07-01,Card,44.5
516401,117129,2024-11-01,Insurance,81.11
